Country Name,Country Code,Indicator Name,2023
Portugal,PRT,"Official exchange rate (LCU per US$, period average)",0.0
Portugal,PRT,"Population, female (% of total population)",52.3639983705852
Portugal,PRT,Real interest rate (%),0.0
Portugal,PRT,Trade (% of GDP),93.76962708495576
Portugal,PRT,"Unemployment, male (% of male labor force) (national estimate)",6.139
Portugal,PRT,Urban population (% of total population),67.906
Puerto Rico,PRI,Age dependency ratio (% of working-age population),56.85929206874094
Puerto Rico,PRI,"Central government debt, total (% of GDP)",0.0
Puerto Rico,PRI,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Puerto Rico,PRI,"Energy imports, net (% of energy use)",0.0
Puerto Rico,PRI,GDP growth (annual %),0.5635194268008661
Puerto Rico,PRI,GDP per capita growth (annual %),1.0159420330886633
Puerto Rico,PRI,"Inflation, GDP deflator (annual %)",3.23545943820875
Puerto Rico,PRI,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Puerto Rico,PRI,Military expenditure (% of GDP),0.0
Puerto Rico,PRI,"Official exchange rate (LCU per US$, period average)",0.0
Puerto Rico,PRI,"Population, female (% of total population)",52.8820594061361
Puerto Rico,PRI,Real interest rate (%),0.0
Puerto Rico,PRI,Trade (% of GDP),101.72693832096576
Puerto Rico,PRI,"Unemployment, male (% of male labor force) (national estimate)",0.0
Puerto Rico,PRI,Urban population (% of total population),93.634
Qatar,QAT,Age dependency ratio (% of working-age population),20.095125442777785
Qatar,QAT,"Central government debt, total (% of GDP)",0.0
Qatar,QAT,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Qatar,QAT,"Energy imports, net (% of energy use)",0.0
Qatar,QAT,GDP growth (annual %),1.187159911848127
Qatar,QAT,GDP per capita growth (annual %),1.2367242601109891
Qatar,QAT,"Inflation, GDP deflator (annual %)",-10.69348144884377
Qatar,QAT,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Qatar,QAT,Military expenditure (% of GDP),0.0
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",3.64
Qatar,QAT,"Population, female (% of total population)",28.4837409644985
Qatar,QAT,Real interest rate (%),19.19511594482053
Qatar,QAT,Trade (% of GDP),58.5116196221062
Qatar,QAT,"Unemployment, male (% of male labor force) (national estimate)",0.0
Qatar,QAT,Urban population (% of total population),99.354
Romania,ROU,Age dependency ratio (% of working-age population),55.35093030934672
Romania,ROU,"Central government debt, total (% of GDP)",0.0
Romania,ROU,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Romania,ROU,"Energy imports, net (% of energy use)",0.0
Romania,ROU,GDP growth (annual %),2.404271779128095
Romania,ROU,GDP per capita growth (annual %),2.3452936878948947
Romania,ROU,"Inflation, GDP deflator (annual %)",12.7699377919606
Romania,ROU,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Romania,ROU,Military expenditure (% of GDP),0.0
Romania,ROU,"Official exchange rate (LCU per US$, period average)",4.57429166666667
Romania,ROU,"Population, female (% of total population)",51.5638378745421
Romania,ROU,Real interest rate (%),-3.0584184446358407
Romania,ROU,Trade (% of GDP),83.09006739567506
Romania,ROU,"Unemployment, male (% of male labor force) (national estimate)",5.939
Romania,ROU,Urban population (% of total population),54.672
Russian Federation,RUS,Age dependency ratio (% of working-age population),51.79026944685084
Russian Federation,RUS,"Central government debt, total (% of GDP)",0.0
Russian Federation,RUS,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Russian Federation,RUS,"Energy imports, net (% of energy use)",0.0
Russian Federation,RUS,GDP growth (annual %),3.6000000000000085
Russian Federation,RUS,GDP per capita growth (annual %),3.893618049411685
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",7.07360156603734
Russian Federation,RUS,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Russian Federation,RUS,Military expenditure (% of GDP),0.0
Russian Federation,RUS,"Official exchange rate (LCU per US$, period average)",85.1620083333333
Russian Federation,RUS,"Population, female (% of total population)",53.5651475788027
Russian Federation,RUS,Real interest rate (%),4.248384632095471
Russian Federation,RUS,Trade (% of GDP),41.82852518250756
Russian Federation,RUS,"Unemployment, male (% of male labor force) (national estimate)",2.969
Russian Federation,RUS,Urban population (% of total population),75.331
Rwanda,RWA,Age dependency ratio (% of working-age population),71.09580256843479
Rwanda,RWA,"Central government debt, total (% of GDP)",0.0
Rwanda,RWA,CPIA gender equality rating (1=low to 6=high),4.5
Rwanda,RWA,"Energy imports, net (% of energy use)",0.0
Rwanda,RWA,GDP growth (annual %),8.241287694506156
Rwanda,RWA,GDP per capita growth (annual %),5.887572918839723
Rwanda,RWA,"Inflation, GDP deflator (annual %)",10.130124230867892
Rwanda,RWA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Rwanda,RWA,Military expenditure (% of GDP),0.0
Rwanda,RWA,"Official exchange rate (LCU per US$, period average)",1160.09869425
Rwanda,RWA,"Population, female (% of total population)",51.2528456827317
Rwanda,RWA,Real interest rate (%),5.382156617481362
Rwanda,RWA,Trade (% of GDP),65.98404234005724
Rwanda,RWA,"Unemployment, male (% of male labor force) (national estimate)",10.497
Rwanda,RWA,Urban population (% of total population),17.892
Samoa,WSM,Age dependency ratio (% of working-age population),79.96461558907568
Samoa,WSM,"Central government debt, total (% of GDP)",0.0
Samoa,WSM,CPIA gender equality rating (1=low to 6=high),4.0
Samoa,WSM,"Energy imports, net (% of energy use)",0.0
Samoa,WSM,GDP growth (annual %),8.584091218173384
Samoa,WSM,GDP per capita growth (annual %),7.88145673103034
Samoa,WSM,"Inflation, GDP deflator (annual %)",8.710884357046012
Samoa,WSM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Samoa,WSM,Military expenditure (% of GDP),0.0
Samoa,WSM,"Official exchange rate (LCU per US$, period average)",2.73843913026323
Samoa,WSM,"Population, female (% of total population)",49.6579957907174
Samoa,WSM,Real interest rate (%),-0.3597546388672482
Samoa,WSM,Trade (% of GDP),90.65748056270222
Samoa,WSM,"Unemployment, male (% of male labor force) (national estimate)",0.0
Samoa,WSM,Urban population (% of total population),17.508
San Marino,SMR,Age dependency ratio (% of working-age population),52.389738973897394
San Marino,SMR,"Central government debt, total (% of GDP)",0.0
San Marino,SMR,CPIA gender equality rating (1=low to 6=high),3.27702702702703
San Marino,SMR,"Energy imports, net (% of energy use)",0.0
San Marino,SMR,GDP growth (annual %),2.83350870346004
San Marino,SMR,GDP per capita growth (annual %),1.9164564208221
San Marino,SMR,"Inflation, GDP deflator (annual %)",4.75854916721366
San Marino,SMR,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
San Marino,SMR,Military expenditure (% of GDP),0.0
San Marino,SMR,"Official exchange rate (LCU per US$, period average)",0.924709622987356
San Marino,SMR,"Population, female (% of total population)",50.8360014229811
San Marino,SMR,Real interest rate (%),0.0
San Marino,SMR,Trade (% of GDP),58.5116196221062
San Marino,SMR,"Unemployment, male (% of male labor force) (national estimate)",0.0
San Marino,SMR,Urban population (% of total population),97.836
Sao Tome and Principe,STP,Age dependency ratio (% of working-age population),72.85346350813093
Sao Tome and Principe,STP,"Central government debt, total (% of GDP)",0.0
Sao Tome and Principe,STP,CPIA gender equality rating (1=low to 6=high),3.5
Sao Tome and Principe,STP,"Energy imports, net (% of energy use)",0.0
Sao Tome and Principe,STP,GDP growth (annual %),0.3722527750014563
Sao Tome and Principe,STP,GDP per capita growth (annual %),-1.612837193728495
Sao Tome and Principe,STP,"Inflation, GDP deflator (annual %)",21.6884761062027
Sao Tome and Principe,STP,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Sao Tome and Principe,STP,Military expenditure (% of GDP),0.0
Sao Tome and Principe,STP,"Official exchange rate (LCU per US$, period average)",22.6584247888496
Sao Tome and Principe,STP,"Population, female (% of total population)",50.2681139332617
Sao Tome and Principe,STP,Real interest rate (%),-3.18387310428388
Sao Tome and Principe,STP,Trade (% of GDP),58.5116196221062
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (national estimate)",0.0
Sao Tome and Principe,STP,Urban population (% of total population),76.401
Saudi Arabia,SAU,Age dependency ratio (% of working-age population),36.83062682099356
Saudi Arabia,SAU,"Central government debt, total (% of GDP)",0.0
Saudi Arabia,SAU,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Saudi Arabia,SAU,"Energy imports, net (% of energy use)",0.0
Saudi Arabia,SAU,GDP growth (annual %),-0.7549148105846655
Saudi Arabia,SAU,GDP per capita growth (annual %),-4.00418422046917
Saudi Arabia,SAU,"Inflation, GDP deflator (annual %)",-2.964886674968909
Saudi Arabia,SAU,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Saudi Arabia,SAU,Military expenditure (% of GDP),0.0
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",3.75
Saudi Arabia,SAU,"Population, female (% of total population)",39.3458066084797
Saudi Arabia,SAU,Real interest rate (%),0.0
Saudi Arabia,SAU,Trade (% of GDP),62.12700790021371
Saudi Arabia,SAU,"Unemployment, male (% of male labor force) (national estimate)",2.082
Saudi Arabia,SAU,Urban population (% of total population),84.95
Senegal,SEN,Age dependency ratio (% of working-age population),73.07022807744478
Senegal,SEN,"Central government debt, total (% of GDP)",0.0
Senegal,SEN,CPIA gender equality rating (1=low to 6=high),3.5
Senegal,SEN,"Energy imports, net (% of energy use)",0.0
Senegal,SEN,GDP growth (annual %),4.584061404549573
Senegal,SEN,GDP per capita growth (annual %),2.116807383935296
Senegal,SEN,"Inflation, GDP deflator (annual %)",3.8518291922339074
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Senegal,SEN,Military expenditure (% of GDP),0.0
Senegal,SEN,"Official exchange rate (LCU per US$, period average)",606.569750165917
Senegal,SEN,"Population, female (% of total population)",49.120332690677
Senegal,SEN,Real interest rate (%),0.0
Senegal,SEN,Trade (% of GDP),71.00451868796272
Senegal,SEN,"Unemployment, male (% of male labor force) (national estimate)",0.0
Senegal,SEN,Urban population (% of total population),49.579
Serbia,SRB,Age dependency ratio (% of working-age population),57.94954577942
Serbia,SRB,"Central government debt, total (% of GDP)",0.0
Serbia,SRB,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Serbia,SRB,"Energy imports, net (% of energy use)",0.0
Serbia,SRB,GDP growth (annual %),3.847471127849417
Serbia,SRB,GDP per capita growth (annual %),4.494496846988056
Serbia,SRB,"Inflation, GDP deflator (annual %)",13.840232139291516
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Serbia,SRB,Military expenditure (% of GDP),0.0
Serbia,SRB,"Official exchange rate (LCU per US$, period average)",108.402691666667
Serbia,SRB,"Population, female (% of total population)",52.5088949818557
Serbia,SRB,Real interest rate (%),0.0
Serbia,SRB,Trade (% of GDP),114.49394865822778
Serbia,SRB,"Unemployment, male (% of male labor force) (national estimate)",7.943
Serbia,SRB,Urban population (% of total population),57.113
Seychelles,SYC,Age dependency ratio (% of working-age population),39.80250487318058
Seychelles,SYC,"Central government debt, total (% of GDP)",0.0
Seychelles,SYC,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Seychelles,SYC,"Energy imports, net (% of energy use)",0.0
Seychelles,SYC,GDP growth (annual %),3.1617143549099893
Seychelles,SYC,GDP per capita growth (annual %),3.252151932721929
Seychelles,SYC,"Inflation, GDP deflator (annual %)",-0.9325094931598557
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Seychelles,SYC,Military expenditure (% of GDP),0.0
Seychelles,SYC,"Official exchange rate (LCU per US$, period average)",14.0181106992979
Seychelles,SYC,"Population, female (% of total population)",44.8179381169354
Seychelles,SYC,Real interest rate (%),10.560510842165066
Seychelles,SYC,Trade (% of GDP),183.06689495431743
Seychelles,SYC,"Unemployment, male (% of male labor force) (national estimate)",3.45
Seychelles,SYC,Urban population (% of total population),58.82
Sierra Leone,SLE,Age dependency ratio (% of working-age population),71.63961275095446
Sierra Leone,SLE,"Central government debt, total (% of GDP)",0.0
Sierra Leone,SLE,CPIA gender equality rating (1=low to 6=high),3.5
Sierra Leone,SLE,"Energy imports, net (% of energy use)",0.0
Sierra Leone,SLE,GDP growth (annual %),5.7100218981806
Sierra Leone,SLE,GDP per capita growth (annual %),3.414716416336788
Sierra Leone,SLE,"Inflation, GDP deflator (annual %)",29.216048841344275
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Sierra Leone,SLE,Military expenditure (% of GDP),0.0
Sierra Leone,SLE,"Official exchange rate (LCU per US$, period average)",21.3048751103818
Sierra Leone,SLE,"Population, female (% of total population)",50.1324269736867
Sierra Leone,SLE,Real interest rate (%),-7.411526865704112
Sierra Leone,SLE,Trade (% of GDP),55.86897634898739
Sierra Leone,SLE,"Unemployment, male (% of male labor force) (national estimate)",0.0
Sierra Leone,SLE,Urban population (% of total population),44.3
Singapore,SGP,Age dependency ratio (% of working-age population),33.1253772353762
Singapore,SGP,"Central government debt, total (% of GDP)",0.0
Singapore,SGP,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Singapore,SGP,"Energy imports, net (% of energy use)",0.0
Singapore,SGP,GDP growth (annual %),1.0750317509510126
Singapore,SGP,GDP per capita growth (annual %),-3.718136389523437
Singapore,SGP,"Inflation, GDP deflator (annual %)",-3.069029943647763
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Singapore,SGP,Military expenditure (% of GDP),0.0
Singapore,SGP,"Official exchange rate (LCU per US$, period average)",1.34276666666667
Singapore,SGP,"Population, female (% of total population)",48.3100363459605
Singapore,SGP,Real interest rate (%),0.0
Singapore,SGP,Trade (% of GDP),311.2403336223079
Singapore,SGP,"Unemployment, male (% of male labor force) (national estimate)",3.226
Singapore,SGP,Urban population (% of total population),100.0
Sint Maarten (Dutch part),SXM,Age dependency ratio (% of working-age population),40.86265981283775
Sint Maarten (Dutch part),SXM,"Central government debt, total (% of GDP)",0.0
Sint Maarten (Dutch part),SXM,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Sint Maarten (Dutch part),SXM,"Energy imports, net (% of energy use)",0.0
Sint Maarten (Dutch part),SXM,GDP growth (annual %),3.799999999999997
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),2.3188425460244844
Sint Maarten (Dutch part),SXM,"Inflation, GDP deflator (annual %)",2.0231213872832257
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Sint Maarten (Dutch part),SXM,Military expenditure (% of GDP),0.0
Sint Maarten (Dutch part),SXM,"Official exchange rate (LCU per US$, period average)",1.79
Sint Maarten (Dutch part),SXM,"Population, female (% of total population)",51.2654970760234
Sint Maarten (Dutch part),SXM,Real interest rate (%),0.0
Sint Maarten (Dutch part),SXM,Trade (% of GDP),58.5116196221062
Sint Maarten (Dutch part),SXM,"Unemployment, male (% of male labor force) (national estimate)",0.0
Sint Maarten (Dutch part),SXM,Urban population (% of total population),100.0
Slovak Republic,SVK,Age dependency ratio (% of working-age population),51.41882075165035
Slovak Republic,SVK,"Central government debt, total (% of GDP)",0.0
Slovak Republic,SVK,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Slovak Republic,SVK,"Energy imports, net (% of energy use)",0.0
Slovak Republic,SVK,GDP growth (annual %),1.3783372720944411
Slovak Republic,SVK,GDP per capita growth (annual %),1.4719677438708203
Slovak Republic,SVK,"Inflation, GDP deflator (annual %)",10.136491254858754
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Slovak Republic,SVK,Military expenditure (% of GDP),0.0
Slovak Republic,SVK,"Official exchange rate (LCU per US$, period average)",0.0
Slovak Republic,SVK,"Population, female (% of total population)",51.1745533525853
Slovak Republic,SVK,Real interest rate (%),0.0
Slovak Republic,SVK,Trade (% of GDP),182.31439404426104
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (national estimate)",5.758
Slovak Republic,SVK,Urban population (% of total population),54.027
Slovenia,SVN,Age dependency ratio (% of working-age population),56.89267618472612
Slovenia,SVN,"Central government debt, total (% of GDP)",0.0
Slovenia,SVN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Slovenia,SVN,"Energy imports, net (% of energy use)",0.0
Slovenia,SVN,GDP growth (annual %),2.112591843189989
Slovenia,SVN,GDP per capita growth (annual %),1.708805080497754
Slovenia,SVN,"Inflation, GDP deflator (annual %)",10.050105752051294
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Slovenia,SVN,Military expenditure (% of GDP),0.0
Slovenia,SVN,"Official exchange rate (LCU per US$, period average)",0.0
Slovenia,SVN,"Population, female (% of total population)",49.7855924954541
Slovenia,SVN,Real interest rate (%),0.0
Slovenia,SVN,Trade (% of GDP),160.09844469158762
Slovenia,SVN,"Unemployment, male (% of male labor force) (national estimate)",3.6
Slovenia,SVN,Urban population (% of total population),56.088
Solomon Islands,SLB,Age dependency ratio (% of working-age population),69.46149642226204
Solomon Islands,SLB,"Central government debt, total (% of GDP)",0.0
Solomon Islands,SLB,CPIA gender equality rating (1=low to 6=high),3.0
Solomon Islands,SLB,"Energy imports, net (% of energy use)",0.0
Solomon Islands,SLB,GDP growth (annual %),3.079769815013861
Solomon Islands,SLB,GDP per capita growth (annual %),0.6395003660397407
Solomon Islands,SLB,"Inflation, GDP deflator (annual %)",3.888994462530548
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Solomon Islands,SLB,Military expenditure (% of GDP),0.0
Solomon Islands,SLB,"Official exchange rate (LCU per US$, period average)",8.37559677613046
Solomon Islands,SLB,"Population, female (% of total population)",48.8661335039987
Solomon Islands,SLB,Real interest rate (%),0.0
Solomon Islands,SLB,Trade (% of GDP),58.5116196221062
Solomon Islands,SLB,"Unemployment, male (% of male labor force) (national estimate)",0.0
Solomon Islands,SLB,Urban population (% of total population),26.037
Somalia,SOM,Age dependency ratio (% of working-age population),97.01824305493176
Somalia,SOM,"Central government debt, total (% of GDP)",0.0
Somalia,SOM,CPIA gender equality rating (1=low to 6=high),2.0
Somalia,SOM,"Energy imports, net (% of energy use)",0.0
Somalia,SOM,GDP growth (annual %),4.21638432609835
Somalia,SOM,GDP per capita growth (annual %),1.0560622076130102
Somalia,SOM,"Inflation, GDP deflator (annual %)",4.572465613198801
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Somalia,SOM,Military expenditure (% of GDP),0.0
Somalia,SOM,"Official exchange rate (LCU per US$, period average)",0.0
Somalia,SOM,"Population, female (% of total population)",49.8991127598678
Somalia,SOM,Real interest rate (%),0.0
Somalia,SOM,Trade (% of GDP),92.68615435051844
Somalia,SOM,"Unemployment, male (% of male labor force) (national estimate)",0.0
Somalia,SOM,Urban population (% of total population),47.92
South Africa,ZAF,Age dependency ratio (% of working-age population),48.36793446952144
South Africa,ZAF,"Central government debt, total (% of GDP)",0.0
South Africa,ZAF,CPIA gender equality rating (1=low to 6=high),3.27702702702703
South Africa,ZAF,"Energy imports, net (% of energy use)",0.0
South Africa,ZAF,GDP growth (annual %),0.6984851947880344
South Africa,ZAF,GDP per capita growth (annual %),-0.6300506581207657
South Africa,ZAF,"Inflation, GDP deflator (annual %)",4.804271425323876
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
South Africa,ZAF,Military expenditure (% of GDP),0.0
South Africa,ZAF,"Official exchange rate (LCU per US$, period average)",18.4502441785
South Africa,ZAF,"Population, female (% of total population)",51.3537141709447
South Africa,ZAF,Real interest rate (%),6.388793589817601
South Africa,ZAF,Trade (% of GDP),65.18009554876448
South Africa,ZAF,"Unemployment, male (% of male labor force) (national estimate)",29.989
South Africa,ZAF,Urban population (% of total population),68.819
South Sudan,SSD,Age dependency ratio (% of working-age population),74.71500001825753
South Sudan,SSD,"Central government debt, total (% of GDP)",0.0
South Sudan,SSD,CPIA gender equality rating (1=low to 6=high),1.5
South Sudan,SSD,"Energy imports, net (% of energy use)",0.0
South Sudan,SSD,GDP growth (annual %),2.83350870346004
South Sudan,SSD,GDP per capita growth (annual %),1.9164564208221
South Sudan,SSD,"Inflation, GDP deflator (annual %)",4.75854916721366
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
South Sudan,SSD,Military expenditure (% of GDP),0.0
South Sudan,SSD,"Official exchange rate (LCU per US$, period average)",930.331429534051
South Sudan,SSD,"Population, female (% of total population)",50.8089782671887
South Sudan,SSD,Real interest rate (%),-20.46469075474673
South Sudan,SSD,Trade (% of GDP),58.5116196221062
South Sudan,SSD,"Unemployment, male (% of male labor force) (national estimate)",0.0
South Sudan,SSD,Urban population (% of total population),21.195
Spain,ESP,Age dependency ratio (% of working-age population),51.314221578784725
Spain,ESP,"Central government debt, total (% of GDP)",0.0
Spain,ESP,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Spain,ESP,"Energy imports, net (% of energy use)",0.0
Spain,ESP,GDP growth (annual %),2.675663492582288
Spain,ESP,GDP per capita growth (annual %),1.4252746923600483
Spain,ESP,"Inflation, GDP deflator (annual %)",6.235280039040077
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Spain,ESP,Military expenditure (% of GDP),0.0
Spain,ESP,"Official exchange rate (LCU per US$, period average)",0.0
Spain,ESP,"Population, female (% of total population)",50.9003376636713
Spain,ESP,Real interest rate (%),0.0
Spain,ESP,Trade (% of GDP),72.19172889174838
Spain,ESP,"Unemployment, male (% of male labor force) (national estimate)",10.665
Spain,ESP,Urban population (% of total population),81.552
Sri Lanka,LKA,Age dependency ratio (% of working-age population),51.745033375022985
Sri Lanka,LKA,"Central government debt, total (% of GDP)",0.0
Sri Lanka,LKA,CPIA gender equality rating (1=low to 6=high),4.0
Sri Lanka,LKA,"Energy imports, net (% of energy use)",0.0
Sri Lanka,LKA,GDP growth (annual %),-2.2980105618689493
Sri Lanka,LKA,GDP per capita growth (annual %),-1.6595803545317125
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",17.519162845558768
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Sri Lanka,LKA,Military expenditure (% of GDP),0.0
Sri Lanka,LKA,"Official exchange rate (LCU per US$, period average)",327.506533333333
Sri Lanka,LKA,"Population, female (% of total population)",51.6105287668691
Sri Lanka,LKA,Real interest rate (%),0.0
Sri Lanka,LKA,Trade (% of GDP),42.70110401528523
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (national estimate)",0.0
Sri Lanka,LKA,Urban population (% of total population),19.211
St. Kitts and Nevis,KNA,Age dependency ratio (% of working-age population),40.908269045323046
St. Kitts and Nevis,KNA,"Central government debt, total (% of GDP)",0.0
St. Kitts and Nevis,KNA,CPIA gender equality rating (1=low to 6=high),3.27702702702703
St. Kitts and Nevis,KNA,"Energy imports, net (% of energy use)",0.0
St. Kitts and Nevis,KNA,GDP growth (annual %),2.2849480914593983
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),2.1777586809524934
St. Kitts and Nevis,KNA,"Inflation, GDP deflator (annual %)",5.144667457320779
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
St. Kitts and Nevis,KNA,Military expenditure (% of GDP),0.0
St. Kitts and Nevis,KNA,"Official exchange rate (LCU per US$, period average)",2.7
St. Kitts and Nevis,KNA,"Population, female (% of total population)",52.0766499850293
St. Kitts and Nevis,KNA,Real interest rate (%),1.4485880068976984
St. Kitts and Nevis,KNA,Trade (% of GDP),58.5116196221062
St. Kitts and Nevis,KNA,"Unemployment, male (% of male labor force) (national estimate)",0.0
St. Kitts and Nevis,KNA,Urban population (% of total population),31.096
St. Lucia,LCA,Age dependency ratio (% of working-age population),37.30317975738268
St. Lucia,LCA,"Central government debt, total (% of GDP)",0.0
St. Lucia,LCA,CPIA gender equality rating (1=low to 6=high),4.0
St. Lucia,LCA,"Energy imports, net (% of energy use)",0.0
St. Lucia,LCA,GDP growth (annual %),2.210072659923057
St. Lucia,LCA,GDP per capita growth (annual %),1.922743119690466
St. Lucia,LCA,"Inflation, GDP deflator (annual %)",1.4896346151209483
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
St. Lucia,LCA,Military expenditure (% of GDP),0.0
St. Lucia,LCA,"Official exchange rate (LCU per US$, period average)",2.7
St. Lucia,LCA,"Population, female (% of total population)",50.5820341913713
St. Lucia,LCA,Real interest rate (%),4.842708965814709
St. Lucia,LCA,Trade (% of GDP),58.5116196221062
St. Lucia,LCA,"Unemployment, male (% of male labor force) (national estimate)",0.0
St. Lucia,LCA,Urban population (% of total population),19.172
St. Martin (French part),MAF,Age dependency ratio (% of working-age population),62.1677373725467
St. Martin (French part),MAF,"Central government debt, total (% of GDP)",0.0
St. Martin (French part),MAF,CPIA gender equality rating (1=low to 6=high),3.27702702702703
St. Martin (French part),MAF,"Energy imports, net (% of energy use)",0.0
St. Martin (French part),MAF,GDP growth (annual %),2.83350870346004
St. Martin (French part),MAF,GDP per capita growth (annual %),1.9164564208221
St. Martin (French part),MAF,"Inflation, GDP deflator (annual %)",4.75854916721366
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
St. Martin (French part),MAF,Military expenditure (% of GDP),0.0
St. Martin (French part),MAF,"Official exchange rate (LCU per US$, period average)",0.0
St. Martin (French part),MAF,"Population, female (% of total population)",53.2727603125568
St. Martin (French part),MAF,Real interest rate (%),0.0
St. Martin (French part),MAF,Trade (% of GDP),58.5116196221062
St. Martin (French part),MAF,"Unemployment, male (% of male labor force) (national estimate)",0.0
St. Martin (French part),MAF,Urban population (% of total population),57.2502784347054
St. Vincent and the Grenadines,VCT,Age dependency ratio (% of working-age population),49.72219759434938
St. Vincent and the Grenadines,VCT,"Central government debt, total (% of GDP)",0.0
St. Vincent and the Grenadines,VCT,CPIA gender equality rating (1=low to 6=high),3.5
St. Vincent and the Grenadines,VCT,"Energy imports, net (% of energy use)",0.0
St. Vincent and the Grenadines,VCT,GDP growth (annual %),6.016109145062359
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),6.772597276206142
St. Vincent and the Grenadines,VCT,"Inflation, GDP deflator (annual %)",4.033144144546768
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),0.0
St. Vincent and the Grenadines,VCT,"Official exchange rate (LCU per US$, period average)",2.7
St. Vincent and the Grenadines,VCT,"Population, female (% of total population)",49.0100866544285
St. Vincent and the Grenadines,VCT,Real interest rate (%),3.008158487553776
St. Vincent and the Grenadines,VCT,Trade (% of GDP),58.5116196221062
St. Vincent and the Grenadines,VCT,"Unemployment, male (% of male labor force) (national estimate)",0.0
St. Vincent and the Grenadines,VCT,Urban population (% of total population),54.299
Sudan,SDN,Age dependency ratio (% of working-age population),78.12958068983703
Sudan,SDN,"Central government debt, total (% of GDP)",0.0
Sudan,SDN,CPIA gender equality rating (1=low to 6=high),2.5
Sudan,SDN,"Energy imports, net (% of energy use)",0.0
Sudan,SDN,GDP growth (annual %),-20.111575969327205
Sudan,SDN,GDP per capita growth (annual %),-14.304253520765158
Sudan,SDN,"Inflation, GDP deflator (annual %)",213.7258478799103
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Sudan,SDN,Military expenditure (% of GDP),0.0
Sudan,SDN,"Official exchange rate (LCU per US$, period average)",0.0
Sudan,SDN,"Population, female (% of total population)",50.399257307611
Sudan,SDN,Real interest rate (%),0.0
Sudan,SDN,Trade (% of GDP),2.473728782468538
Sudan,SDN,"Unemployment, male (% of male labor force) (national estimate)",0.0
Sudan,SDN,Urban population (% of total population),36.342
